Ticker
TRS
CDRE
CFFN
ATEC
CBL
UTZ
LOB
LQDT
TRNS
WSR
IBTA
LEU
BLFS
KSS
THRM
XMTR
SAH
KOS
STAA
CPF
HCSG
RYI
XPRO
SPHR
IOVA
SABR
PRO
ASTE
DX
RVLV
CWH
EMBC
NTGR
SEB
ARLO
ECPG
ML
HFWA
FNA
HLF
LINC
MCBS
UTL
AGS
BHRB
CMPR
TMP
BJRI
MXL
PGRE
RUSHB
QNST
VMEO
BLND
RBCAA
MRTN
PPTA
IRON
HG
CTLP
AMN
MBWM
UVSP
BELFB
WS
SIBN
MYGN
WTTR
BZH
ORC
CNXN
BV
AHCO
OEC
BRSP
HSII
TFSL
COMM
MMI
XPEL
JANX
RDUS
SPNS
CTBI
FSLY
SENEA
PFBC
ELVN
ESQ
DHC
SMBK
AVDL
REX
HAFC
AXGN
CCRN
OSBC
CAL
BDN
STGW
HTB
RC
DAVE
LPG
SPTN
BY
ALGT
NRIM
BRKL
ATRO
ARRY
ORRF
TROX
MBIN
DFH
PLAY
BOW
CECO
ODC
SHEN
DAKT
NG
AVXL
NGVC
OLO
FCBC
TREE
NWPX
PCT
NBBK
EVER
VVX
GCMG
BXC
VTOL
IAS
GRAL
HROW
MATW
WLFC
RWT
PLYM
PRAA
ARIS
ETD
BLMN
RGR
AMSC
OSPN
ASIX
COHU
PRSU
FG
HONE
GRC
SBGI
UFCS
BBW
MOFG
NTLA
AMPL
FLNG
DLX
CMRE
REPL
NRIX
MLAB
BCML
CRMD
GDYN
EGBN
FIGS
ABUS
PRCH
CCBG
AVNS
WULF
UUUU
PL
YEXT
IBCP
EXPI
DYN
DJCO
TRST
NECB
HTZ
FBIZ
MCW
AIOT
NNE
HIPO
ECVT
CVLG
CLB
TIPT
DCO
CSV
TALK
HRTG
SHLS
OPEN
ITIC
IIIV
PLSE
UWMC
INVX
LYTS
BFST
GLRE
UDMY
UHAL
SLQT
PAX
EBTC
EQBK
AMTB
BASE
ADTN
KREF
ACEL
HBNC
REAL
UNTY
IRMD
HOV
AAOI
NCMI
HTBK
MPB
OMI
SITC
ICHR
OPK
IE
JACK
BBAI
MBUU
ANGI
NPKI
CAC
GDEN
CASS
PDFS
DEC
GHM
VEL
ZYME
BATRA
TRC
AMAL
FRPH
TK
JBSS
SWBI
BHB
PFIS
TBPH
CEVA
FMNB
NYMT
IIIN
XRX
PRAX
GOOD
WEAV
GSBC
GLDD
SEZL
ACIC
OFIX
CVI
WNC
DGICA
KOP
BBUC
FOR
CGEM
SNCY
VTS
MNRO
PLTK
AVBP
HNRG
CMCL
EE
EBF
GOGO
AOSL
NVRI
CTRI
MTUS
ACNB
MLR
DAWN
BORR
LMNR
PLOW
KODK
ZVRA
FTRE
FRBA
MCB
HBCP
PLPC
UHT
PTLO
NAT
THFF
TRML
SMBC
FSBW
NABL
PGC
AROW
NFBK
WRLD
GNTY
IBRX
NAGE
ODP
ANAB
KELYA
XNCR
ZIP
RXST
CARE
ORGO
MCS
ASC
INN
SPOK
MEG
SCHL
CWBC
CTO
JELD
INGM
SMP
CLBK
CIVB
OMER
IMXI
EHAB
AMRK
SEI
GRND
YORW
EVCM
MTAL
LGFA
CCSI
SVRA
BVS
LIF
CLW
CMPO
CWCO
ALX
FWRG
AMBP
TSBK
HBT
SYRE
BCAL
LOCO
RICK
EVLV
GEFB
SPFI
FIP
PSFE
OBT
ETWO
REAX
NFE
OLP
PGY
MGPI
GNK
ARHS
EOLS
WVE
SEMR
CZNC
SCVL
SLP
DSGR
BAND
HZO
WTBA
CCNE
BIGC
LENZ
VIR
RIGL
CSTL
CYH
PRTH
BYRN
NBN
PRTA
FARO
SRDX
STKL
ATEX
OUST
PX
HIFS
HTLD
GRNT
TRTX
BWB
DSP
GDOT
BFS
ACCO
NLOP
CIFR
FISI
AVO
RRBI
REFI
RM
MLNK
FPI
LIND
HY
CCO
CTKB
MBCN
FSBC
LXU
WSBF
PUMP
DNTH
ONIT
XERS
MNMD
COGT
TTI
RES
TCMD
PHLT
VTLE
TDUP
FWRD
PACS
MSBI
HOUS
BGS
DNUT
TSVT
ARVN
AHH
AXL
WASH
PUBM
CVGW
BCAX
ANGO
PARAA
ALT
FMAO
FDBC
TBCH
PACB
SAGE
ULH
FFIC
KURA
KLC
RPAY
SD
CENT
RCKT
CMP
DIN
SSTK
ALRS
DHIL
MVBF
RCUS
MYE
FLGT
CRMT
URGN
EGY
TITN
CLFD
USNA
KRNY
BMBL
SFST
INBK
LAB
METCV
LUNR
CNDT
ACTG
CHCT
BMRC
FC
PBPB
GIC
MGTX
ENFN
HPP
KROS
OOMA
ABSI
FNLC
JMSB
PKST
HVT
CMCO
RMNI
LAND
IMNM
AMBC
ARCT
CLDT
ARKO
AIP
SVC
MCFT
MITK
TSHA
CLMB
AQST
XPER
RBBN
NUVB
KE
PKE
ANIK
AMRC
ZIMV
GMRE
SHBI
ASPN
TG
SFIX
FRST
WLDN
ILPT
OIS
HAIN
LASR
REPX
WOOF
RYAM
KRUS
PGEN
TWI
THRY
ZEUS
IPI
RBB
ALNT
MLYS
BLFY
VREX
URG
VMD
BWMN
ORIC
SANA
CZFS
TMCI
GTN
LXFR
ZUMZ
OCGN
PANL
CRNC
GCI
SHYF
SIGA
HNST
ERAS
GCT
NUS
AKBA
BOC
AMPS
MTW
WOLF
FLIC
ONTF
LOVE
CELC
KALV
HYLN
NVEC
PAHC
UIS
PACK
TH
SKYT
JAKK
CAPR
MATV
NEWT
VPG
CRSR
DDD
LILA
NNOX
RCEL
DMRC
ESPR
RMR
NBR
MBI
INDI
HDSN
WOW
UPB
GCO
PAYS
UTMD
VNDA
OSUR
CMT
BLDE
SEAT
CTOS
CRCT
KIDS
DCGO
CLNE
AVNW
EPM
QTRX
TTGT
FULC
FLNC
MOV
WEST
KIND
MAX
CMTG
GETY
GNE
APPS
TRDA
MXCT
GLUE
CIO
RGP
SVV
DOMO
FLWS
CMPX
IVR
AEHR
LSEA
ASLE
FFWM
MTSR
EYPT
DENN
BCBP
EVGO
DBI
ADCT
INR
TRUE
BSRR
EU
CYRX
ATNI
BRY
MRVI
MEI
CHPT
HRTX
HMST
PSTL
MVIS
RGNX
STOK
CERS
NRDS
AVIR
TYRA
BYON
ADV
POWW
SSTI
NVTS
INSE
CRGX
ATXS
HCAT
EGHT
BTBT
SEG
SB
RLAY
ONEW
AMCX
OPRX
BHR
AURA
HOFT
EVC
ARAY
TBI
NXDT
BOOM
LUNG
REI
KRRO
MED
NRC
OLPX
MNTK
OLMA
BYND
ACRE
IRWD
QSI
SLDP
RMAX
NGNE
TCX
YMAB
CDXS
WTI
PHAT
BBNX
ACDC
GPRE
VERV
EB
ALTG
HUMA
THRD
MYPS
SEPN
ULCC
IMMR
XPOF
OABI
JOUT
OFLX
CBAN
CVRX
ALLO
JRVR
LAW
ITOS
EAF
ANNX
FDMT
FNKO
FORR
IHRT
INGN
AMPY
SNBR
AFCG
TCBX
SMRT
ASUR
AVD
WALD
GPMT
PLL
BRCC
KOD
MASS
LRMR
LWLG
SSP
IAUX
FRGE
VYGR
CATX
ALDX
RHLD
SES
CCCC
DH
SRI
LESL
TERN
SKIN
GRWG
DSGN
EWCZ
ONL
TCRX
SLRN
LPRO
NRGV
INBX
SCPH
INO
LAZR
MGNX
ENTA
EDIT
INZY
CRBP
PLRX
FATE
LYEL
RILY
DXLG
CDLX
LXRX
NMRA
SUNS
TTEC
ZYXI
ZNTL
TNGX
STEM
ALEC
CHGG
IRBT
GPRO
CRBU
STHO
STRO
FCEL
NKTX
ADRO
XFOR
SAVA
AVTE
PRME
CHRS
OB
CABA
CVGI
VTYX
HLVX
BMEA
PROK
APLT
NOVA
TPIC
SPCE
INH
PEPG
CPS
BLNK
TNYA
GBIO
SCLX
AGEN
QTTB
IGMS
MRSN
MODV
OTLK
BLUE
IPSC
ALXO
RAPT
METCB
GTXI
P5N994
--
PBI
WLLBW
RTYM5
ESM5
USD
